date,n_killed,address,lat,long,
02/01/2017,0,West End Avenue Newark,40.7405248,-74.22729,
02/01/2017,0,34 Rock Ledge Dr Phippsburg,43.7899121,-69.8011704,
02/01/2017,0,1400 block of Woodward Av Springfield,39.9086827,-83.8146869,
02/01/2017,1,3600 block of South Hanover Street Baltimore,39.238388,-76.6120044,
02/01/2017,0,Shady Ln Bakersville,-20.1030425,57.6207203,
02/01/2017,1,2200 block of Finchley Drive Charlotte,35.2407552,-80.7730985,
02/01/2017,1,20497 Lawrence 2207 Aurora,36.9699907,-93.6969174,
02/01/2017,0,Lee Rd and Deforest Ave Cleveland,41.4438829,-81.5669944,
02/01/2017,1,Emery Court East Troy,42.7857695,-88.4255506,
02/01/2017,0,S Valley View Blvd and W Charleston Blvd Las Vegas,36.1590601,-115.1947218,
02/01/2017,0,1400 block of Gorham Pl Rockford,42.2821597,-89.0403044,
02/01/2017,0,606 W Washington St Orlando,28.54362,-81.3895057,
02/01/2017,0,7600 Sun Vista Way Orlando,28.4921261,-81.2871271,
02/01/2017,0,1200 block of W. Burleigh Street Milwaukee,43.0750394,-87.9288821,
02/01/2017,0,79th St and NW 17th Ave Miami,25.8461496,-80.2377967,
02/01/2017,1,2221 Exeter Drive Las Vegas,36.1993774,-115.0241123,
02/01/2017,1,3100 block of Almetta Pine Bluff,34.1973272,-92.051861,
02/01/2017,0,240 Alex Watson Road Siler City,35.6709442,-79.3586228,
02/01/2017,0,4400 block of West Ogden Chicago,41.8477759,-87.737097,
02/01/2017,0,800 block of 21st Street NE Washington,38.900341,-76.9765874,
02/01/2017,0,9 Lira Lane Walden,41.5723873,-74.1491034,
02/01/2017,0,300 block of South Homan Chicago,41.8772701,-87.7130553,
02/01/2017,0,2500 block of West 55th Street Chicago,41.794032,-87.6887859,
02/01/2017,0,2100 block of Cheek Road Durham,36.004459,-78.8622927,
02/01/2017,0,3400 block of E 119th St Cleveland,41.4662265,-81.6019342,
02/01/2017,0,Eddy Road and Lone Star Rd Jacksonville,30.3376417,-81.5711418,
02/01/2017,0,3395 Grand Ave Miami (Coconut Grove),25.7281163,-80.2501553,
02/01/2017,1,4510 N University Dr Fort Lauderdale (Lauderhill),26.1817798,-80.2531023,
02/01/2017,0,2600 block of Terrace Way Bakersfield,35.3506641,-119.0347022,
02/01/2017,0,15000 block of Kelso Valley Rd Weldon,35.6361044,-118.2676195,
02/01/2017,0,1700 block of North Lorel Avenue Chicago,41.9114133,-87.7618582,
02/01/2017,0,13215 NE 6th Ave Miami (North Miami),25.8970362,-80.1883657,
02/01/2017,1,6500 block of Monroe Road Charlotte,35.1801718,-80.7599976,
02/01/2017,0,1200 block of Thompson St Bryan,30.6703643,-96.3920366,
02/01/2017,0,1955 Swarthmore Ave #5 Lakewood,40.0742976,-74.1638935,
02/01/2017,0,Chestnut Street Marion,40.5920188,-83.1371264,
02/01/2017,0,Ferrell and Field Crest Drive Fayetteville,-20.1030425,57.6207203,
02/01/2017,0,Grand Street Jersey City,40.7170032,-74.0549977,
02/01/2017,0,177 Alamo Drive Georgetown,38.1579798,-84.5437762,
02/01/2017,0,13 Mitchell Wooten Ct Kinston,35.2676779,-77.5700059,
02/01/2017,1,104-35 124th St Jamaica,-20.1030425,57.6207203,
02/01/2017,0,525 Buena Vista Dr SE Albuquerque,35.0740659,-106.6293389,
02/01/2017,0,Walnut Ave and Bower St Boston,42.320211,-71.089909,
02/01/2017,0,2250 SW Gatlin Blvd Port Saint Lucie (Port St Lucie),27.2618327,-80.4214529,
02/01/2017,0,801 S Andrews Ave Goldsboro,35.3694963,-77.9811171,
02/01/2017,0,Cottage St and Main St Lockport,43.1694301,-78.6965486,
02/01/2017,1,3225 14th St W Bradenton,27.4721475,-82.5772138,
02/01/2017,1,Jeep Parkway and Berdan Ave Toledo,-20.1030425,57.6207203,
02/01/2017,0,9617 N Metro Pkwy W Phoenix,33.5756703,-112.1239726,
02/01/2017,0,3700 block of Binz-Engleman Road San Antonio,29.4555774,-98.4279257,
02/01/2017,1,55 New Home Rd Quitman,35.335925,-92.2738117,
02/01/2017,0,1004 W Coliseum Blvd Fort Wayne,41.1185593,-85.1579433,
02/01/2017,0,Stoney Ridge Road Lincolnton,-20.1030425,57.6207203,
02/01/2017,1,Center Street Jackson,43.4809094,-110.7634323,
02/01/2017,0,255 Taft Court Battle Creek,42.3016719,-85.1760178,
02/01/2017,0,3357 E Paris Ave SE Grand Rapids (Kentwood),42.902293,-85.5712627,
02/01/2017,0,1600 block of Avenue I Birmingham,33.5134612,-86.8928947,
02/01/2017,0,Chestnut St Abilene,32.4360989,-99.7371283,
02/01/2017,1,Spring St & N State St Aurora,-20.1030425,57.6207203,
02/01/2017,0,2700 block of Old Hapeville Road Atlanta,33.681109,-84.3958966,
02/01/2017,0,1100 Block of Albany St Abilene,32.4374815,-99.7685272,
02/01/2017,0,2500 block of Judson Lane Chattanooga,35.0476499,-85.2609203,
02/01/2017,0,Ben Hur Rd Baton Rouge,30.3761562,-91.1709564,
02/01/2017,1,1400 block of Cedar Ct Atlantic City,39.3705384,-74.4362708,
02/01/2017,1,2800 block of North Park Ave Philadelphia,39.9956604,-75.1554292,
02/01/2017,0,250 57th Ave NE Minneapolis (Fridley),45.0700847,-93.2683113,
02/01/2017,0,1900 block of Collins Avenue SE Grand Rapids,42.929651,-85.6637171,
02/01/2017,0,7500 Block of NW 10th St Oklahoma City,35.4788282,-97.6465456,
02/01/2017,0,N 23rd St and Ave K Fort Pierce,27.4620548,-80.3499475,
02/01/2017,1,3400 S Lowell Blvd Denver,39.6575858,-105.0333584,
02/01/2017,0,1800 Block of Arctic Court Laredo,27.6011765,-99.4667369,
02/01/2017,0,Oneida Street and Clinton Place Utica,43.091418,-75.2480117,
02/01/2017,1,100 block of Sunnybrook Trail Enon,39.857907,-83.9387267,
02/01/2017,0,100 Block of Southport Dr Columbia,34.1476435,-80.893587,
02/01/2017,0,350 Johnson Ave SE Pine City,45.8153394,-92.9699845,
02/01/2017,1,22nd and Howard Chester,-20.1030425,57.6207203,
02/01/2017,0,714 S Pea Ridge Rd Temple,31.1135184,-97.4350191,
02/01/2017,1,Keel St Houston,29.8533574,-95.3784294,
02/01/2017,0,10000 block of Rosbrook Court Houston,29.9112142,-95.4362948,
02/01/2017,0,1600 Block of North 8th Street Lamesa,32.737091,-101.9700334,
02/01/2017,0,2203 West Nickerson Boulevard Hutchinson,38.0668655,-97.9728648,
02/01/2017,0,Prescott Rd Baton Rouge,30.4883783,-91.1225646,
02/01/2017,0,18610 Midhill Cir West Linn,45.3906368,-122.6498902,
02/01/2017,1,1600 block of LaSalle St Amarillo,35.1985218,-101.8885315,
02/01/2017,0,Clinton Ave and Bond St Fresno,36.7722913,-119.7714584,
02/01/2017,0,700 block of Fayette Street Baltimore,39.2907751,-76.6083023,
02/01/2017,0,2320 Gateway Dr Dubuque,42.4582538,-90.6747125,
02/01/2017,0,500 block of Pennsylvania Ave York,39.9640824,-76.749593,
02/01/2017,0,1989 Americana Boulevard Orlando,28.4857184,-81.4074193,
02/01/2017,0,680 block of Racine Avenue Columbus,39.9409132,-83.0732874,
02/01/2017,0,Newsome Road Calloway (county),36.7478182,-88.4814354,
02/01/2017,0,East Blossom St and Lucerne Ave Dos Palos,36.9863998,-120.6275758,
02/01/2017,0,1000 block of Calvin Avenue SE Grand Rapids,42.944629,-85.6379366,
02/01/2017,0,Florida Ave North Charleston,32.8566617,-79.9733965,
02/01/2017,0,Needmore Road Clarksville,36.602517,-87.3528406,
02/01/2017,1,5000 block of Hunt Club Road Wilmington,34.2397672,-77.8843742,
02/01/2017,0,Elliott Drive Cowan,35.1727774,-86.0108507,
02/01/2017,0,562 Blue Hill Ave Boston,42.3050459,-71.0865473,
02/01/2017,0,500 block of S 9th St Paducah,37.0799304,-88.6035344,
02/01/2017,1,800 block of June Dr Molalla,45.1596576,-122.5924321,
02/01/2017,0,Filbert Street Salisbury,35.6790314,-80.484389,
02/01/2017,0,1500 block of SW Harrison St Topeka,39.039608,-95.6830757,
02/01/2017,0,2nd Ave and Hull Ave Des Moines,-20.1030425,57.6207203,
02/01/2017,0,8300 block of Swift Eagle Drive San Antonio,29.3469725,-98.6116322,
02/01/2017,0,Proctor St and Panama St Detroit,42.3346164,-83.1402669,
02/01/2017,0,300 block of 3rd St Los Fresnos,-20.1030425,57.6207203,
02/01/2017,0,4000 block of East 34th Street Indianapolis,39.8181891,-86.1023497,
02/01/2017,0,500 Block of West Johnson Madison,43.0722903,-89.3957377,
02/01/2017,0,3700 block of West 13th Street Chicago,41.8644245,-87.7199805,
02/01/2017,0,5100 block of West Hirsch Chicago,41.905899,-87.7556169,
02/01/2017,0,1300 Hargrove Road Tuscaloosa,33.1934233,-87.5574469,
02/01/2017,0,Lloyd Expressway and Vann Ave Evansville,37.9768846,-87.51306,
02/01/2017,0,487 Washington Ave Kingston,41.9377481,-74.0297749,
02/01/2017,0,E Pettigrew Street and S Plum Street Durham,35.9815453,-78.8860714,
02/01/2017,1,5400 N 1st Ave Evansville,38.029056,-87.5795377,
02/01/2017,1,Georgia Mountain Road Fairfax,44.6720904,-73.0648621,
02/01/2017,0,1000 block of Iredell Street Durham,36.0136171,-78.9227951,
02/01/2017,0,3700 block of 37th Place Indianapolis,39.8253216,-86.0185048,
02/01/2017,0,3680 Old Atlanta Rd Suwanee,34.1005606,-84.1404873,
02/01/2017,1,96 Broad Street SW Atlanta,33.7518939,-84.3951377,
02/01/2017,0,657 Old Portland Rd Brunswick,43.9004247,-70.0607809,
02/01/2017,0,Martin Luther King Blvd and Reed Rd Houston,29.6585807,-95.3388324,
02/01/2017,0,4300 block of SW Drury Ln Topeka,39.0406337,-95.7312247,
03/01/2017,0,11446 137th St N Largo,-20.1030425,57.6207203,
03/01/2017,0,3107 S. 92nd Street Milwaukee,42.9878532,-88.0299701,
03/01/2017,0,S. Queen St. Dover,39.155042,-75.5308207,
03/01/2017,0,700 block of N Jefferson St Casper,42.8572437,-106.3163955,
03/01/2017,0,12000 Block of Longhorn Lane Beaverton,45.450926,-122.8043733,
03/01/2017,0,2200 Block of Ellis St Las Vegas,-20.1030425,57.6207203,
03/01/2017,0,1325 Greendale Ave Fort Walton Beach,30.458535,-86.6497487,
03/01/2017,0,High St and First Ave Williamsport,-20.1030425,57.6207203,
03/01/2017,0,Weldon Terrace and Owen St Durham,35.9806626,-78.8681857,
03/01/2017,0,1100 Block of N Buffalo Dr Las Vegas,36.183279,-115.2620891,
03/01/2017,0,Jewett Ave and Monticello Ave Jersey City,40.7213779,-74.072246,
03/01/2017,0,Angelas Way Burlington,41.7548954,-72.9219764,
03/01/2017,1,2451 Martin Luther King Jr Ave Knoxville,35.9828055,-83.8965229,
03/01/2017,0,2700 block of W. Clarke St Milwaukee,43.0661805,-87.9498074,
03/01/2017,1,1500 block of North Bentalou Street Baltimore,39.3050377,-76.6560163,
03/01/2017,0,133 S Semoran Blvd Orlando,28.5433018,-81.3114416,
03/01/2017,1,6130 Ingram Rd San Antonio,29.4655141,-98.6080567,
03/01/2017,1,5100 block of Abbott Road Lynwood,33.9338978,-118.1840193,
03/01/2017,0,E 128th St Cleveland,41.4818867,-81.5951325,
03/01/2017,0,332 Heavenwood Dr Carthage,35.3574381,-79.3045317,
03/01/2017,0,1 Vardry St Greenville,34.8396843,-82.410449,
03/01/2017,0,East 27th St and Elm St Erie,42.1220176,-80.0453806,
03/01/2017,0,1301 Roddfield Road Corpus Christi,27.6967033,-97.3420718,
03/01/2017,0,600 block of Poplar Jonesboro,-20.1030425,57.6207203,
03/01/2017,0,I 57 Gilman,40.7599126,-88.0090983,
03/01/2017,0,813 Flightline Blvd Deland,29.0567602,-81.2893848,
03/01/2017,1,13100 block of Indiana Detroit,-20.1030425,57.6207203,
03/01/2017,0,300 block of 4th Street Volga,-20.1030425,57.6207203,
03/01/2017,1,Barber Road Bald Knob,35.3908934,-91.5812648,
03/01/2017,0,1502 S Ligonier St Peoria,40.6717042,-89.6373306,
03/01/2017,0,Pinebrook Court Lagrange,32.9730234,-85.1136055,
03/01/2017,0,2000 block of Fries Road Carroll (county),36.6911841,-80.938811,
03/01/2017,0,6100 block of South Cottage Grove Chicago,41.783893,-87.6085728,
03/01/2017,1,858 Atlantic Ave Toledo,41.6242056,-83.5915322,
03/01/2017,0,100 block of Charles E Davis Blvd Nashville,36.1505617,-86.7646506,
03/01/2017,0,Booker Street Mound Bayou,-20.1030425,57.6207203,
03/01/2017,1,2700 block of Orleans Avenue New Orleans,29.9706857,-90.0849748,
03/01/2017,0,204 Fortune Ave. Mound Bayou,33.8812994,-90.7343025,
03/01/2017,0,1200 block of 40th Street Silver City,-20.1030425,57.6207203,
03/01/2017,0,5700 block of West Florissant Florissant,38.7724418,-90.2820718,
03/01/2017,0,200 block of E High St Lawrenceburg,39.0939224,-84.8480111,
03/01/2017,0,East 7th Street Lexington,38.048912,-84.4787366,
03/01/2017,1,East Franklin Street Natchez,31.5561808,-91.3934945,
03/01/2017,0,2400 Todd Ct Covington,39.0584315,-84.5139819,
03/01/2017,0,Highland Ave and Valley View Way Livermore,-20.1030425,57.6207203,
03/01/2017,0,1900 block of Broadway Eureka,40.790677,-124.181037,
03/01/2017,1,310 S Mill St Grove,36.5929243,-94.7690858,
03/01/2017,0,Central Avenue Humboldt,-20.1030425,57.6207203,
03/01/2017,0,1000 block of Lincoln Avenue Rockford,42.2558678,-89.114138,
03/01/2017,0,6700 block of South Perry Chicago,41.7727337,-87.6305489,
03/01/2017,0,1900 block of Chase Street Gary,41.584258,-87.3777643,
03/01/2017,0,Myrtlewood Dr Montgomery,32.3479,-86.2789252,
03/01/2017,1,9900 N. Milwaukee Des Plaines,42.0612319,-87.8471417,
03/01/2017,1,3814 Collingsworth Houston,29.7937308,-95.3346057,
03/01/2017,1,5101 NW Gateway Ave Riverside,39.1875387,-94.6140861,
03/01/2017,0,1600 block of England Drive Alexandria,31.3141817,-92.4826582,
03/01/2017,0,200 block of Conroe St Longview,32.497662,-94.7682491,
03/01/2017,0,2700 block of West Roosevelt Chicago,41.8675807,-87.6965119,
03/01/2017,2,3400 block of W Fulton Blvd Chicago,41.8866759,-87.7135891,
03/01/2017,0,2500 block of Rainier Ave S Seattle,47.5810672,-122.3022852,
03/01/2017,0,7500 block of South St. Lawrence Chicago,41.758494,-87.6124451,
03/01/2017,0,1100 block of Allen Avenue Shreveport,32.501778,-93.7632107,
03/01/2017,1,1700 Block of Cottonwood Rd Gilmer,-20.1030425,57.6207203,
03/01/2017,0,700 block of Neeb Rd Cincinnati,39.106382,-84.6384841,
03/01/2017,1,2300 block of N 41st St Milwaukee,43.0606253,-87.9668196,
03/01/2017,0,183 Old 6th St W Saint Paul,44.9468708,-93.1032585,
03/01/2017,1,100 block of Cynthia Loop NW Albuquerque,35.2042891,-106.6039433,
03/01/2017,1,800 block of Sundown Ln Newport News,37.0760712,-76.474919,
03/01/2017,1,West Grand Boulevard Detroit,42.3737628,-83.0418416,
03/01/2017,0,5800 block of West Chicago Chicago,41.895071,-87.7726006,
03/01/2017,0,3398 Ave F Bay City,28.9694332,-95.9718202,
03/01/2017,0,Lakerock Drive Atlanta,33.7147284,-84.5648385,
03/01/2017,0,Dewald Ave Somerset,40.492119,-74.4773477,
03/01/2017,0,6900 block of S Wentworth Ave Chicago,41.7688789,-87.6324389,
03/01/2017,0,2700 block of Prial Ave Rockford,42.301152,-89.1013757,
03/01/2017,0,700 block of Illinois Ave Rockford,42.2540438,-89.1088449,
03/01/2017,2,3200 block of W Lexington St Chicago,41.8718723,-87.708037,
03/01/2017,0,Lake Mirror Rd Forest Park,33.6273642,-84.3952528,
03/01/2017,0,Jefferson Avenue and 16th Street Newport News,36.9749893,-76.419316,
03/01/2017,0,2700 block of West 70th Street Shreveport,32.4419128,-93.7833808,
03/01/2017,0,16th and Gordon Avenue Richmond,-20.1030425,57.6207203,
03/01/2017,0,Hassel and Lilac Streets North Charleston,-20.1030425,57.6207203,
03/01/2017,0,Kanoelehua Ave and Kekuanaoa St Hilo,19.711743,-155.0664894,
03/01/2017,0,Harrelson Road Spartanburg,34.7502114,-81.8945495,
03/01/2017,1,Frankstown Ave and Brushton Ave Pittsburgh,40.4583162,-79.890756,
03/01/2017,0,2800 block of Abundance Street New Orleans,29.9896048,-90.0470373,
03/01/2017,0,Carver Street Anderson,34.4944535,-82.6586809,
03/01/2017,0,Linda Dr NW Warren,41.2473503,-80.8556852,
03/01/2017,0,1800 block of Chicago Ave Evanston,42.0495611,-87.6803264,
03/01/2017,1,5200 block of Proctor Detroit,-20.1030425,57.6207203,
03/01/2017,1,Highland Ave Cedar Grove,40.8463741,-74.21309,
03/01/2017,0,6500 block of Dean St Pittsburgh,40.4679689,-79.9057456,
03/01/2017,0,Belmont Ave Jersey City,40.7209202,-74.0749878,
03/01/2017,0,833 Ivy Avenue Newport News,36.9720722,-76.4130103,
03/01/2017,0,Halissy Dr and Washington Blvd Roseville,-20.1030425,57.6207203,
03/01/2017,0,900 Park Forest Ln Jacksonville,30.330384,-81.5703852,
03/01/2017,1,1350 Greens Parkway Houston,29.9419777,-95.4417887,
03/01/2017,0,Laurel Place Trenton,40.2381817,-74.7841997,
03/01/2017,0,5000 block of Camden Road Madison,43.068072,-89.3138749,
03/01/2017,1,5600 block of North Lincoln Avenue Champaign,40.1646401,-88.2117231,
03/01/2017,0,6000 block of Clark Rd Sarasota,27.2692935,-82.4496674,
03/01/2017,0,6361 Main St Gloucester Courthouse,37.4167213,-76.5362899,
03/01/2017,0,8121 Cypress Lake Dr Fort Myers,26.5452741,-81.890561,
03/01/2017,0,79th and King Drive Chicago,41.7511108,-87.6171495,
03/01/2017,0,9950 Baughman Lane Fort Myers,-20.1030425,57.6207203,
03/01/2017,0,1850 N Tamiami Trl Fort Myers,26.683694,-81.8848873,
03/01/2017,0,500 block of Blum St Augusta,33.4592423,-81.969941,
03/01/2017,0,4400 block of E CR 800 N Rolling Prairie,-20.1030425,57.6207203,
03/01/2017,0,Hester St and Essex St New York (Manhattan),40.7155636,-73.9919369,
03/01/2017,0,980 Walther Boulevard Lawrenceville,33.9725689,-84.0159899,
03/01/2017,1,Earline Circle Birmingham,33.6205683,-86.6777013,
03/01/2017,0,402 Moir St Waterloo,42.4875057,-92.3623083,
03/01/2017,0,2200 block of Statz St Las Vegas,36.1998389,-115.1097156,
03/01/2017,0,Sewanee Ave Elmont,40.7053799,-73.7073328,
03/01/2017,0,120th St and 5th Ave New York (Manhattan),40.8032362,-73.946817,
03/01/2017,1,967 E 99th St Brooklyn,40.6435921,-73.8996709,
03/01/2017,0,1200 Block of High St Central Falls,41.8953981,-71.3877008,
03/01/2017,0,1500 block of Crest Rd Raleigh,35.7772867,-78.6868014,
03/01/2017,0,Ocean Avenue Jersey City,40.7004356,-74.0857595,
03/01/2017,0,1312 Lewis Turner Blvd Fort Walton Beach,30.45731,-86.6402765,
03/01/2017,0,10th Avenue Paterson,40.9238844,-74.1504124,
03/01/2017,0,S. Arlington Ave. Baltimore,39.2860704,-76.6373245,
03/01/2017,0,3500 Block of Cass Ave Detroit,42.345369,-83.0623627,
03/01/2017,0,27 Oxford Dr Carpentersville,42.1380365,-88.2757169,
03/01/2017,1,500 block of SW 110th Ln Pembroke Pines,26.002618,-80.2956717,
03/01/2017,0,4998 Wall Triana Hwy Madison,34.7218056,-86.7529795,
03/01/2017,1,1100 block of Jefferson Avenue Indianapolis,39.7827241,-86.1260255,
03/01/2017,0,1900 Block of S 5th St Abilene,32.4455583,-99.7477326,
03/01/2017,1,334 Main Street Pinetown,-20.1030425,57.6207203,
03/01/2017,0,405 Lin Wal Road Lexington,38.0729293,-84.4636935,
03/01/2017,0,200 block of N Railroad St Allentown,40.609003,-75.4607827,
03/01/2017,0,900 block of Almond Dr Aurora,-20.1030425,57.6207203,
03/01/2017,1,200 block of Andre St Carencro,30.318131,-92.0456307,
03/01/2017,0,100 block of Scotch Pine Dr Sandston,37.5200715,-77.2982145,
03/01/2017,0,7000 block of South Harper Chicago,41.767666,-87.5905457,
03/01/2017,0,US-285 and Lake Mirror Rd Atlanta,-20.1030425,57.6207203,
03/01/2017,0,13th Street and Jackson Avenue SW Roanoke,-20.1030425,57.6207203,
03/01/2017,1,6200 block of Perkins Rd Oxnard,34.1395227,-119.185575,
03/01/2017,1,8200 block of South Ingleside Chicago,41.745692,-87.6039237,
03/01/2017,0,5600 block of Portola Way Riverside,33.9524527,-117.4274028,
03/01/2017,0,900 block of Varr Ave Cocoa,28.3672598,-80.7468245,
03/01/2017,0,7th Street and North Jackson Street Wilmington,-20.1030425,57.6207203,
03/01/2017,0,3500 block of East Capitol Street NE Washington,38.8901832,-76.9576445,
03/01/2017,0,4400 block of Old York Road Baltimore,39.3435488,-76.6103533,
03/01/2017,0,300 block of West Ocean Blvd Long Beach,33.7665727,-118.197364,
03/01/2017,0,North Seventh Avenue and Cedar Street Evansville,37.9983821,-87.5868829,
03/01/2017,0,10400 block of Nolan El Paso,-20.1030425,57.6207203,
03/01/2017,0,Luella Ave Paisley,29.0123439,-81.5046387,
03/01/2017,0,East 15th St and Buckman St Jacksonville,30.353001,-81.6348847,
03/01/2017,0,W 13th St and Danson St Jacksonville,30.3512725,-81.6964198,
03/01/2017,1,13700 block of Ambaum Boulevard South Seattle (Burien),47.459693,-122.3361374,
03/01/2017,0,3400 block of W Polk St Chicago,41.8699922,-87.7215224,
03/01/2017,0,1800 Ella St Jacksonville,30.3476763,-81.6887279,
03/01/2017,0,4300 Confederate Point Rd Jacksonville,30.2634646,-81.7343939,
03/01/2017,0,1000 Melson Ave Jacksonville,30.336775,-81.7255707,
03/01/2017,0,500 W 27th St Jacksonville,30.3610714,-81.6626986,
03/01/2017,0,Spicer St and E JFK St Jacksonville,-20.1030425,57.6207203,
03/01/2017,0,100 W 16th St Jacksonville,30.3533777,-81.6576583,
03/01/2017,0,4900 N Rhode Island Dr Jacksonville,30.3862692,-81.7253885,
03/01/2017,0,3200 Ricky Dr Jacksonville,30.1665843,-81.6260073,
03/01/2017,4,18950 Fobert Rd NE Hubbard,45.1938381,-122.7700859,
03/01/2017,0,Arlingwood Ave and Calento St Jacksonville,30.3280966,-81.566577,
03/01/2017,0,I-45 Corsicana,32.0746094,-96.4473195,
03/01/2017,0,2500 block of Dumaine Street New Orleans,29.9703708,-90.081471,
03/01/2017,0,600 block of SW 5th St Belle Glade,26.680348,-80.6762688,
03/01/2017,0,Hobble Creek Canyon Rd Springville,40.162677,-111.5139443,
03/01/2017,0,Third Avenue Gloversville,43.0559872,-74.3404065,
03/01/2017,1,300 block of Hillview Dr Nazareth,-20.1030425,57.6207203,
03/01/2017,1,8000 block of Erdrick St Philadelphia,40.0400451,-75.0297718,
03/01/2017,0,N 61st St and Taylor St Omaha,41.2981442,-96.0092731,
03/01/2017,0,1500 Paso Fino Dr Jacksonville,30.5259984,-81.6592799,
03/01/2017,2,3075 Morley Rd Cleveland (Shaker Heights),41.4735176,-81.5397192,
03/01/2017,0,224 128th St SW Everett,47.8809403,-122.2394771,
03/01/2017,2,10300 block of Ironton Rd Little Rock,34.657758,-92.2698857,
03/01/2017,0,Lockwood Ave Buffalo,42.8441632,-78.8303293,
03/01/2017,0,58 Norman St. Charleston,32.7907029,-79.9548371,
03/01/2017,0,5400 block of Girard Ave Philadelphia,39.9709139,-75.2310122,
03/01/2017,0,11300 block of Justamere Dr Fountain,38.6700741,-104.6879542,
03/01/2017,0,Seventh and J Street Grants Pass,-20.1030425,57.6207203,
03/01/2017,0,92nd St and Ellison Ave Omaha,41.3132311,-96.0577737,
03/01/2017,0,800 block of 66th Ave N Minneapolis (Brooklyn Center),45.075014,-93.2931464,
03/01/2017,0,5100 block of Camden Rd Madison,43.0661566,-89.3137822,
03/01/2017,0,4312 N Hickory Rd Mishawaka,41.7005533,-86.1992865,
03/01/2017,0,100 block of CR 262 New Brockton,-20.1030425,57.6207203,
03/01/2017,0,Bergen Ave and Lexington Ave Jersey City,40.7170852,-74.0796472,
03/01/2017,0,1100 block of Patricia Drive San Antonio,29.5449047,-98.5165167,
03/01/2017,0,Beechwood Drive Jackson,-20.1030425,57.6207203,
03/01/2017,0,21214 Northwest Freeway Cypress,29.9257621,-95.6336905,
03/01/2017,0,500 block of Hawthorne Drive Allen,33.084276,-96.6686385,
03/01/2017,2,9100 block of E 21st Street Indianapolis,39.800367,-86.0051937,
03/01/2017,0,Strotman Road Louisville,38.2039206,-85.8290364,
03/01/2017,0,2700 block of Spain Street New Orleans,29.9861957,-90.0569789,
04/01/2017,1,16th St and Myrte St Oakland,-20.1030425,57.6207203,
04/01/2017,0,100 block of W Brighton Ave Syracuse,43.0206765,-76.1452101,
04/01/2017,0,5300 block of Court J Birmingham,33.4821594,-86.9026658,
04/01/2017,1,3333 E American Ave Fresno,36.6608889,-119.7289251,
04/01/2017,1,Heindl Road Canton,32.640107,-90.0753797,
04/01/2017,0,1500 Block of Elsie St Marshall,32.5319637,-94.3714952,
04/01/2017,1,100 block of Ayers St Youngstown,41.0950402,-80.626733,
04/01/2017,0,Bunche Place Richmond,37.5441482,-77.399221,
04/01/2017,0,Main Street and Davis Drive Tarboro,-20.1030425,57.6207203,
04/01/2017,0,4300 block of S Rockwell St Chicago,41.8156081,-87.6917085,
04/01/2017,0,596 E Thrush Ave Peoria,40.7141673,-89.5896958,
04/01/2017,0,200 block of Mc Gregor Street Lagrange,33.0275326,-85.0240933,
04/01/2017,3,14520 Village Drive Fontana,34.043662,-117.4880621,
04/01/2017,1,9th St and Allen St Allentown,-20.1030425,57.6207203,
04/01/2017,1,I 64 Crawford (county),38.242877,-86.4665474,
04/01/2017,0,Center Point Parkway Birmingham,33.6448923,-86.6860011,
04/01/2017,0,1300 block of Marketplace Dr Yorkville,-20.1030425,57.6207203,
04/01/2017,1,3300 Block of NE 19th St Oklahoma City,35.4880743,-97.4547129,
04/01/2017,0,3102 Alpine Dr Columbia,38.9822654,-92.2886601,
04/01/2017,0,Roosevelt St Titusville,28.5883982,-80.8054238,
04/01/2017,0,300 block of Benachi Ave Biloxi,30.3985959,-88.9021685,
04/01/2017,0,4300 block of West 26th Street Little Rock,34.7281083,-92.3241391,
04/01/2017,1,8400 block of Sands Point Houston,29.7147653,-95.5362297,
04/01/2017,0,West Bradford Road Midland,43.5533171,-84.4906774,
04/01/2017,1,1800 block of West 29th Ave Pine Bluff,34.2000008,-92.0226825,
04/01/2017,0,1800 block of 2nd Street SE Minot,48.2143955,-101.2930893,
04/01/2017,0,555 S. MacArthur Blvd Springfield,39.7962076,-89.6706951,
04/01/2017,0,3400 block of DeSaix Blvd New Orleans,29.9886699,-90.08462,
04/01/2017,0,800 block of Palmer Street Alexandria,-20.1030425,57.6207203,
04/01/2017,0,189 Baxter Dr Athens,33.9446588,-83.4038901,
04/01/2017,0,County Road 675 W Seymour,-20.1030425,57.6207203,
04/01/2017,0,Stewart Avenue Roanoke,37.2718531,-79.9275309,
04/01/2017,0,37 Theresa Cir Verona,38.2183395,-78.9971426,
04/01/2017,0,Leslie St and Scajaquada St Buffalo,42.917015,-78.8198957,
04/01/2017,0,Caledonia Road Trigg (county),36.8341189,-87.7516708,
04/01/2017,0,100 block of Fredna Street Hattiesburg,31.311793,-89.3010937,
04/01/2017,0,1919 Fulton Ave Sacramento,38.6010507,-121.4053034,
04/01/2017,0,Threadneedle St Juneau,58.3987103,-134.5562101,
04/01/2017,0,2400 block of Ramblewood Drive Clarksville,36.4711316,-87.3745384,
04/01/2017,0,I 580 Castro Valley,37.6909504,-122.0752047,
04/01/2017,0,2600 block of Martin Luther King Jr Ave SE Washington,38.8591113,-76.9972395,
04/01/2017,0,900 block of Main Ave Croydon,40.090615,-74.9067663,
